DWA_ID,IWA_ID,GWA_ID,IWA_Title,GWA_Title
4.A.3.a.2.I35.D01,4.A.3.a.2.I35,4.A.3.a.2,"Join parts using soldering, welding, or brazing techniques.",Handling and Moving Objects
4.A.1.b.3.I01.D12,4.A.1.b.3.I01,4.A.1.b.3,"Measure physical characteristics of materials, products, or equipment.","Estimating the Quantifiable Characteristics of Products, Events, or Information"
4.A.1.b.1.I01.D04,4.A.1.b.1.I01,4.A.1.b.1,Mark materials or objects for identification.,"Identifying Objects, Actions, and Events"
4.A.3.a.2.I12.D04,4.A.3.a.2.I12,4.A.3.a.2,Cut materials.,Handling and Moving Objects
4.A.2.a.2.I02.D03,4.A.2.a.2.I02,4.A.2.a.2,Sort materials or products.,Processing Information
4.A.3.a.2.I07.D01,4.A.3.a.2.I07,4.A.3.a.2,Shape materials to create products.,Handling and Moving Objects
4.A.3.a.2.I12.D02,4.A.3.a.2.I12,4.A.3.a.2,Cut materials.,Handling and Moving Objects
4.A.3.a.2.I34.D08,4.A.3.a.2.I34,4.A.3.a.2,Connect components or supply lines to equipment or tools.,Handling and Moving Objects
4.A.3.a.2.I04.D06,4.A.3.a.2.I04,4.A.3.a.2,Assemble equipment or components.,Handling and Moving Objects
4.A.3.a.2.I06.D02,4.A.3.a.2.I06,4.A.3.a.2,Position workpieces or materials on equipment.,Handling and Moving Objects
4.A.1.a.1.I02.D04,4.A.1.a.1.I02,4.A.1.a.1,Read documents or materials to inform work processes.,Getting Information
4.A.3.a.1.I06.D10,4.A.3.a.1.I06,4.A.3.a.1,"Load products, materials, or equipment for transportation or further processing.",Performing General Physical Activities
4.A.3.a.2.I40.D03,4.A.3.a.2.I40,4.A.3.a.2,Remove workpieces from production equipment.,Handling and Moving Objects
4.A.3.a.2.I33.D06,4.A.3.a.2.I33,4.A.3.a.2,Apply protective solutions or coatings.,Handling and Moving Objects
4.A.3.b.4.I02.D02,4.A.3.b.4.I02,4.A.3.b.4,Maintain tools or equipment.,Repairing and Maintaining Mechanical Equipment
4.A.3.a.2.I09.D14,4.A.3.a.2.I09,4.A.3.a.2,Adjust equipment to ensure adequate performance.,Handling and Moving Objects
4.A.3.a.2.I15.D05,4.A.3.a.2.I15,4.A.3.a.2,Smooth surfaces of objects or equipment.,Handling and Moving Objects
4.A.3.a.2.I41.D02,4.A.3.a.2.I41,4.A.3.a.2,Position materials or components for assembly.,Handling and Moving Objects
4.A.1.b.2.I06.D05,4.A.1.b.2.I06,4.A.1.b.2,Inspect completed work or finished products.,"Inspecting Equipment, Structures, or Materials"
4.A.3.a.3.I08.D02,4.A.3.a.3.I08,4.A.3.a.3,Operate lifting or moving equipment.,Controlling Machines and Processes
4.A.3.a.2.I07.D05,4.A.3.a.2.I07,4.A.3.a.2,Shape materials to create products.,Handling and Moving Objects
4.A.2.b.2.I13.D01,4.A.2.b.2.I13,4.A.2.b.2,Design materials or devices.,Thinking Creatively
4.A.3.a.2.I36.D07,4.A.3.a.2.I36,4.A.3.a.2,Assemble products or work aids.,Handling and Moving Objects
4.A.3.a.1.I01.D08,4.A.3.a.1.I01,4.A.3.a.1,Prepare mixtures or solutions.,Performing General Physical Activities
4.A.3.a.1.I08.D04,4.A.3.a.1.I08,4.A.3.a.1,"Clean workpieces, finished products, or other objects.",Performing General Physical Activities
4.A.3.a.2.I40.D01,4.A.3.a.2.I40,4.A.3.a.2,Remove workpieces from production equipment.,Handling and Moving Objects
4.A.3.a.1.I03.D21,4.A.3.a.1.I03,4.A.3.a.1,"Clean tools, equipment, facilities, or work areas.",Performing General Physical Activities
4.A.3.a.2.I36.D03,4.A.3.a.2.I36,4.A.3.a.2,Assemble products or work aids.,Handling and Moving Objects
4.A.1.b.2.I06.D02,4.A.1.b.2.I06,4.A.1.b.2,Inspect completed work or finished products.,"Inspecting Equipment, Structures, or Materials"
4.A.3.a.2.I07.D04,4.A.3.a.2.I07,4.A.3.a.2,Shape materials to create products.,Handling and Moving Objects
4.A.3.a.3.I08.D01,4.A.3.a.3.I08,4.A.3.a.3,Operate lifting or moving equipment.,Controlling Machines and Processes
4.A.3.a.2.I07.D02,4.A.3.a.2.I07,4.A.3.a.2,Shape materials to create products.,Handling and Moving Objects
4.A.3.a.3.I06.D06,4.A.3.a.3.I06,4.A.3.a.3,Operate industrial processing or production equipment.,Controlling Machines and Processes
4.A.2.a.1.I05.D04,4.A.2.a.1.I05,4.A.2.a.1,Evaluate production inputs or outputs.,"Judging the Qualities of Objects, Services, or People"
4.A.2.b.1.I04.D06,4.A.2.b.1.I04,4.A.2.b.1,Determine operational methods or procedures.,Making Decisions and Solving Problems
4.A.1.b.3.I01.D11,4.A.1.b.3.I01,4.A.1.b.3,"Measure physical characteristics of materials, products, or equipment.","Estimating the Quantifiable Characteristics of Products, Events, or Information"
4.A.3.a.2.I03.D03,4.A.3.a.2.I03,4.A.3.a.2,Prepare foods or beverages.,Handling and Moving Objects
4.A.3.a.2.I03.D10,4.A.3.a.2.I03,4.A.3.a.2,Prepare foods or beverages.,Handling and Moving Objects
4.A.2.b.1.I08.D09,4.A.2.b.1.I08,4.A.2.b.1,Determine resource needs of projects or operations.,Making Decisions and Solving Problems
4.A.4.a.2.I13.D05,4.A.4.a.2.I13,4.A.4.a.2,Confer with clients to determine needs or order specifications.,"Communicating with Supervisors, Peers, or Subordinates"
4.A.3.a.2.I29.D03,4.A.3.a.2.I29,4.A.3.a.2,Process animal carcasses.,Handling and Moving Objects
4.A.2.a.2.I02.D05,4.A.2.a.2.I02,4.A.2.a.2,Sort materials or products.,Processing Information
4.A.3.a.1.I08.D07,4.A.3.a.1.I08,4.A.3.a.1,"Clean workpieces, finished products, or other objects.",Performing General Physical Activities
4.A.3.a.2.I29.D01,4.A.3.a.2.I29,4.A.3.a.2,Process animal carcasses.,Handling and Moving Objects
4.A.1.a.2.I01.D11,4.A.1.a.2.I01,4.A.1.a.2,Monitor equipment operation.,"Monitoring Processes, Materials, or Surroundings"
4.A.3.a.3.I02.D01,4.A.3.a.3.I02,4.A.3.a.3,Operate pumping systems or equipment.,Controlling Machines and Processes
4.A.1.a.2.I01.D07,4.A.1.a.2.I01,4.A.1.a.2,Monitor equipment operation.,"Monitoring Processes, Materials, or Surroundings"
4.A.3.a.2.I09.D03,4.A.3.a.2.I09,4.A.3.a.2,Adjust equipment to ensure adequate performance.,Handling and Moving Objects
4.A.3.a.1.I03.D08,4.A.3.a.1.I03,4.A.3.a.1,"Clean tools, equipment, facilities, or work areas.",Performing General Physical Activities
4.A.3.b.4.I02.D09,4.A.3.b.4.I02,4.A.3.b.4,Maintain tools or equipment.,Repairing and Maintaining Mechanical Equipment
4.A.3.a.2.I06.D01,4.A.3.a.2.I06,4.A.3.a.2,Position workpieces or materials on equipment.,Handling and Moving Objects
4.A.3.a.2.I06.D06,4.A.3.a.2.I06,4.A.3.a.2,Position workpieces or materials on equipment.,Handling and Moving Objects
4.A.3.a.3.I06.D08,4.A.3.a.3.I06,4.A.3.a.3,Operate industrial processing or production equipment.,Controlling Machines and Processes
4.A.3.a.2.I09.D12,4.A.3.a.2.I09,4.A.3.a.2,Adjust equipment to ensure adequate performance.,Handling and Moving Objects
4.A.2.b.1.I04.D09,4.A.2.b.1.I04,4.A.2.b.1,Determine operational methods or procedures.,Making Decisions and Solving Problems
4.A.2.b.1.I10.D06,4.A.2.b.1.I10,4.A.2.b.1,Select materials or equipment for operations or projects.,Making Decisions and Solving Problems
4.A.1.b.2.I12.D08,4.A.1.b.2.I12,4.A.1.b.2,Test performance of equipment or systems.,"Inspecting Equipment, Structures, or Materials"
4.A.3.a.2.I19.D04,4.A.3.a.2.I19,4.A.3.a.2,Disassemble equipment.,Handling and Moving Objects
4.A.3.a.2.I06.D04,4.A.3.a.2.I06,4.A.3.a.2,Position workpieces or materials on equipment.,Handling and Moving Objects
4.A.1.a.2.I01.D10,4.A.1.a.2.I01,4.A.1.a.2,Monitor equipment operation.,"Monitoring Processes, Materials, or Surroundings"
4.A.3.b.4.I02.D17,4.A.3.b.4.I02,4.A.3.b.4,Maintain tools or equipment.,Repairing and Maintaining Mechanical Equipment
4.A.3.a.2.I09.D08,4.A.3.a.2.I09,4.A.3.a.2,Adjust equipment to ensure adequate performance.,Handling and Moving Objects
4.A.1.b.3.I01.D01,4.A.1.b.3.I01,4.A.1.b.3,"Measure physical characteristics of materials, products, or equipment.","Estimating the Quantifiable Characteristics of Products, Events, or Information"
4.A.1.a.2.I01.D04,4.A.1.a.2.I01,4.A.1.a.2,Monitor equipment operation.,"Monitoring Processes, Materials, or Surroundings"
4.A.3.a.2.I13.D07,4.A.3.a.2.I13,4.A.3.a.2,Prepare industrial materials for processing or use.,Handling and Moving Objects
4.A.3.a.2.I04.D05,4.A.3.a.2.I04,4.A.3.a.2,Assemble equipment or components.,Handling and Moving Objects
4.A.2.b.2.I18.D10,4.A.2.b.2.I18,4.A.2.b.2,Create visual designs or displays.,Thinking Creatively
4.A.3.a.2.I09.D02,4.A.3.a.2.I09,4.A.3.a.2,Adjust equipment to ensure adequate performance.,Handling and Moving Objects
4.A.3.a.2.I13.D10,4.A.3.a.2.I13,4.A.3.a.2,Prepare industrial materials for processing or use.,Handling and Moving Objects
4.A.3.a.2.I13.D11,4.A.3.a.2.I13,4.A.3.a.2,Prepare industrial materials for processing or use.,Handling and Moving Objects
4.A.3.a.2.I40.D02,4.A.3.a.2.I40,4.A.3.a.2,Remove workpieces from production equipment.,Handling and Moving Objects
4.A.3.a.2.I25.D01,4.A.3.a.2.I25,4.A.3.a.2,Engrave objects.,Handling and Moving Objects
4.A.3.b.4.I05.D02,4.A.3.b.4.I05,4.A.3.b.4,Repair workpieces or products.,Repairing and Maintaining Mechanical Equipment
4.A.3.a.2.I33.D08,4.A.3.a.2.I33,4.A.3.a.2,Apply protective solutions or coatings.,Handling and Moving Objects
4.A.3.a.2.I22.D07,4.A.3.a.2.I22,4.A.3.a.2,Position tools or equipment.,Handling and Moving Objects
4.A.3.a.2.I39.D03,4.A.3.a.2.I39,4.A.3.a.2,Apply materials to fill gaps or imperfections.,Handling and Moving Objects
4.A.3.a.2.I09.D13,4.A.3.a.2.I09,4.A.3.a.2,Adjust equipment to ensure adequate performance.,Handling and Moving Objects
4.A.3.a.2.I13.D06,4.A.3.a.2.I13,4.A.3.a.2,Prepare industrial materials for processing or use.,Handling and Moving Objects
4.A.3.b.1.I01.D01,4.A.3.b.1.I01,4.A.3.b.1,Program computer systems or production equipment.,Working with Computers
4.A.3.a.2.I28.D01,4.A.3.a.2.I28,4.A.3.a.2,Create decorative objects or parts of objects.,Handling and Moving Objects
4.A.1.b.2.I06.D03,4.A.1.b.2.I06,4.A.1.b.2,Inspect completed work or finished products.,"Inspecting Equipment, Structures, or Materials"
4.A.3.a.3.I06.D02,4.A.3.a.3.I06,4.A.3.a.3,Operate industrial processing or production equipment.,Controlling Machines and Processes
4.A.1.b.2.I06.D16,4.A.1.b.2.I06,4.A.1.b.2,Inspect completed work or finished products.,"Inspecting Equipment, Structures, or Materials"
4.A.3.b.1.I06.D09,4.A.3.b.1.I06,4.A.3.b.1,Process digital or online data.,Working with Computers
4.A.3.a.1.I01.D02,4.A.3.a.1.I01,4.A.3.a.1,Prepare mixtures or solutions.,Performing General Physical Activities
4.A.3.a.3.I06.D11,4.A.3.a.3.I06,4.A.3.a.3,Operate industrial processing or production equipment.,Controlling Machines and Processes
4.A.3.a.2.I05.D04,4.A.3.a.2.I05,4.A.3.a.2,Sew garments or materials.,Handling and Moving Objects
4.A.3.a.1.I06.D08,4.A.3.a.1.I06,4.A.3.a.1,"Load products, materials, or equipment for transportation or further processing.",Performing General Physical Activities
4.A.1.b.2.I10.D04,4.A.1.b.2.I10,4.A.1.b.2,Inspect characteristics or conditions of materials or products.,"Inspecting Equipment, Structures, or Materials"
4.A.1.b.2.I10.D01,4.A.1.b.2.I10,4.A.1.b.2,Inspect characteristics or conditions of materials or products.,"Inspecting Equipment, Structures, or Materials"
4.A.3.a.3.I06.D05,4.A.3.a.3.I06,4.A.3.a.3,Operate industrial processing or production equipment.,Controlling Machines and Processes
4.A.3.a.2.I06.D05,4.A.3.a.2.I06,4.A.3.a.2,Position workpieces or materials on equipment.,Handling and Moving Objects
4.A.3.a.2.I12.D08,4.A.3.a.2.I12,4.A.3.a.2,Cut materials.,Handling and Moving Objects
4.A.3.a.2.I36.D02,4.A.3.a.2.I36,4.A.3.a.2,Assemble products or work aids.,Handling and Moving Objects
4.A.3.a.2.I17.D04,4.A.3.a.2.I17,4.A.3.a.2,Fabricate medical devices.,Handling and Moving Objects
4.A.1.b.3.I05.D01,4.A.1.b.3.I05,4.A.1.b.3,Take physical measurements of patients or clients.,"Estimating the Quantifiable Characteristics of Products, Events, or Information"
4.A.1.b.2.I06.D07,4.A.1.b.2.I06,4.A.1.b.2,Inspect completed work or finished products.,"Inspecting Equipment, Structures, or Materials"
4.A.3.a.2.I05.D02,4.A.3.a.2.I05,4.A.3.a.2,Sew garments or materials.,Handling and Moving Objects
4.A.3.a.3.I12.D04,4.A.3.a.3.I12,4.A.3.a.3,Operate cutting or grinding equipment.,Controlling Machines and Processes
4.A.3.b.4.I05.D01,4.A.3.b.4.I05,4.A.3.b.4,Repair workpieces or products.,Repairing and Maintaining Mechanical Equipment
4.A.3.a.2.I07.D06,4.A.3.a.2.I07,4.A.3.a.2,Shape materials to create products.,Handling and Moving Objects
4.A.3.a.3.I12.D03,4.A.3.a.3.I12,4.A.3.a.3,Operate cutting or grinding equipment.,Controlling Machines and Processes
4.A.2.b.2.I11.D05,4.A.2.b.2.I11,4.A.2.b.2,Design structures or facilities.,Thinking Creatively
4.A.1.b.2.I10.D02,4.A.1.b.2.I10,4.A.1.b.2,Inspect characteristics or conditions of materials or products.,"Inspecting Equipment, Structures, or Materials"
4.A.3.a.3.I07.D01,4.A.3.a.3.I07,4.A.3.a.3,Operate energy production or distribution equipment.,Controlling Machines and Processes
4.A.3.a.3.I07.D05,4.A.3.a.3.I07,4.A.3.a.3,Operate energy production or distribution equipment.,Controlling Machines and Processes
4.A.3.b.4.I02.D05,4.A.3.b.4.I02,4.A.3.b.4,Maintain tools or equipment.,Repairing and Maintaining Mechanical Equipment
4.A.1.a.2.I08.D04,4.A.1.a.2.I08,4.A.1.a.2,"Monitor external affairs, trends, or events.","Monitoring Processes, Materials, or Surroundings"
4.A.1.a.2.I02.D18,4.A.1.a.2.I02,4.A.1.a.2,Monitor operations to ensure adequate performance.,"Monitoring Processes, Materials, or Surroundings"
4.A.3.a.3.I07.D02,4.A.3.a.3.I07,4.A.3.a.3,Operate energy production or distribution equipment.,Controlling Machines and Processes
4.A.1.b.3.I01.D15,4.A.1.b.3.I01,4.A.1.b.3,"Measure physical characteristics of materials, products, or equipment.","Estimating the Quantifiable Characteristics of Products, Events, or Information"
4.A.3.a.3.I07.D03,4.A.3.a.3.I07,4.A.3.a.3,Operate energy production or distribution equipment.,Controlling Machines and Processes
4.A.1.b.2.I07.D17,4.A.1.b.2.I07,4.A.1.b.2,"Inspect commercial, industrial, or production systems or equipment.","Inspecting Equipment, Structures, or Materials"
4.A.3.a.2.I13.D08,4.A.3.a.2.I13,4.A.3.a.2,Prepare industrial materials for processing or use.,Handling and Moving Objects
4.A.1.a.2.I01.D14,4.A.1.a.2.I01,4.A.1.a.2,Monitor equipment operation.,"Monitoring Processes, Materials, or Surroundings"
4.A.3.a.3.I06.D01,4.A.3.a.3.I06,4.A.3.a.3,Operate industrial processing or production equipment.,Controlling Machines and Processes
4.A.3.a.3.I07.D06,4.A.3.a.3.I07,4.A.3.a.3,Operate energy production or distribution equipment.,Controlling Machines and Processes
4.A.1.a.2.I02.D13,4.A.1.a.2.I02,4.A.1.a.2,Monitor operations to ensure adequate performance.,"Monitoring Processes, Materials, or Surroundings"
4.A.2.b.2.I25.D04,4.A.2.b.2.I25,4.A.2.b.2,Create artistic designs or performances.,Thinking Creatively
4.A.3.a.2.I22.D01,4.A.3.a.2.I22,4.A.3.a.2,Position tools or equipment.,Handling and Moving Objects
4.A.1.b.2.I10.D09,4.A.1.b.2.I10,4.A.1.b.2,Inspect characteristics or conditions of materials or products.,"Inspecting Equipment, Structures, or Materials"
4.A.1.b.2.I06.D10,4.A.1.b.2.I06,4.A.1.b.2,Inspect completed work or finished products.,"Inspecting Equipment, Structures, or Materials"
4.A.3.a.2.I17.D01,4.A.3.a.2.I17,4.A.3.a.2,Fabricate medical devices.,Handling and Moving Objects
4.A.3.a.2.I07.D03,4.A.3.a.2.I07,4.A.3.a.2,Shape materials to create products.,Handling and Moving Objects
4.A.3.a.2.I45.D04,4.A.3.a.2.I45,4.A.3.a.2,Apply decorative finishes.,Handling and Moving Objects
4.A.3.a.2.I36.D06,4.A.3.a.2.I36,4.A.3.a.2,Assemble products or work aids.,Handling and Moving Objects
4.A.1.b.2.I05.D06,4.A.1.b.2.I05,4.A.1.b.2,Inspect facilities or equipment.,"Inspecting Equipment, Structures, or Materials"
4.A.4.a.7.I03.D03,4.A.4.a.7.I03,4.A.4.a.7,Resolve personnel or operational problems.,Resolving Conflicts and Negotiating with Others
4.A.4.b.6.I05.D03,4.A.4.b.6.I05,4.A.4.b.6,Advise others on business or operational matters.,Providing Consultation and Advice to Others
4.A.4.b.3.I04.D19,4.A.4.b.3.I04,4.A.4.b.3,Train others on operational or work procedures.,Training and Teaching Others
4.A.4.c.3.I05.D08,4.A.4.c.3.I05,4.A.4.c.3,Purchase goods or services.,Monitoring and Controlling Resources
4.A.4.b.4.I12.D30,4.A.4.b.4.I12,4.A.4.b.4,"Direct organizational operations, activities, or procedures.","Guiding, Directing, and Motivating Subordinates"
4.A.2.b.6.I01.D04,4.A.2.b.6.I01,4.A.2.b.6,Plan events or programs.,"Organizing, Planning, and Prioritizing Work"
4.A.3.a.3.I06.D04,4.A.3.a.3.I06,4.A.3.a.3,Operate industrial processing or production equipment.,Controlling Machines and Processes
4.A.3.b.6.I08.D01,4.A.3.b.6.I08,4.A.3.b.6,Maintain operational records.,Documenting/Recording Information
4.A.4.a.7.I03.D04,4.A.4.a.7.I03,4.A.4.a.7,Resolve personnel or operational problems.,Resolving Conflicts and Negotiating with Others
4.A.3.b.4.I08.D02,4.A.3.b.4.I08,4.A.3.b.4,Maintain vehicles in working condition.,Repairing and Maintaining Mechanical Equipment
4.A.3.a.4.I01.D11,4.A.3.a.4.I01,4.A.3.a.4,Operate transportation equipment or vehicles.,"Operating Vehicles, Mechanized Devices, or Equipment"
4.A.4.a.2.I08.D05,4.A.4.a.2.I08,4.A.4.a.2,Notify others of emergencies or problems.,"Communicating with Supervisors, Peers, or Subordinates"
4.A.4.a.5.I05.D03,4.A.4.a.5.I05,4.A.4.a.5,Intervene in crisis situations or emergencies.,Assisting and Caring for Others
4.A.1.a.2.I01.D13,4.A.1.a.2.I01,4.A.1.a.2,Monitor equipment operation.,"Monitoring Processes, Materials, or Surroundings"
4.A.1.b.2.I04.D05,4.A.1.b.2.I04,4.A.1.b.2,Inspect vehicles.,"Inspecting Equipment, Structures, or Materials"
4.A.1.a.2.I01.D03,4.A.1.a.2.I01,4.A.1.a.2,Monitor equipment operation.,"Monitoring Processes, Materials, or Surroundings"
4.A.4.b.4.I08.D02,4.A.4.b.4.I08,4.A.4.b.4,Manage control systems or activities.,"Guiding, Directing, and Motivating Subordinates"
4.A.2.b.1.I04.D12,4.A.2.b.1.I04,4.A.2.b.1,Determine operational methods or procedures.,Making Decisions and Solving Problems
4.A.3.b.4.I08.D04,4.A.3.b.4.I08,4.A.3.b.4,Maintain vehicles in working condition.,Repairing and Maintaining Mechanical Equipment
4.A.1.b.2.I12.D04,4.A.1.b.2.I12,4.A.1.b.2,Test performance of equipment or systems.,"Inspecting Equipment, Structures, or Materials"
4.A.2.b.6.I02.D04,4.A.2.b.6.I02,4.A.2.b.6,Plan work activities.,"Organizing, Planning, and Prioritizing Work"
4.A.1.a.2.I02.D14,4.A.1.a.2.I02,4.A.1.a.2,Monitor operations to ensure adequate performance.,"Monitoring Processes, Materials, or Surroundings"
4.A.2.b.6.I02.D05,4.A.2.b.6.I02,4.A.2.b.6,Plan work activities.,"Organizing, Planning, and Prioritizing Work"
4.A.1.a.2.I07.D11,4.A.1.a.2.I07,4.A.1.a.2,"Monitor safety or security of work areas, facilities, or properties.","Monitoring Processes, Materials, or Surroundings"
4.A.3.a.4.I01.D04,4.A.3.a.4.I01,4.A.3.a.4,Operate transportation equipment or vehicles.,"Operating Vehicles, Mechanized Devices, or Equipment"
4.A.3.a.1.I06.D09,4.A.3.a.1.I06,4.A.3.a.1,"Load products, materials, or equipment for transportation or further processing.",Performing General Physical Activities
4.A.1.a.1.I02.D02,4.A.1.a.1.I02,4.A.1.a.1,Read documents or materials to inform work processes.,Getting Information
4.A.1.b.2.I05.D04,4.A.1.b.2.I05,4.A.1.b.2,Inspect facilities or equipment.,"Inspecting Equipment, Structures, or Materials"
4.A.1.b.2.I04.D04,4.A.1.b.2.I04,4.A.1.b.2,Inspect vehicles.,"Inspecting Equipment, Structures, or Materials"
4.A.3.a.4.I01.D08,4.A.3.a.4.I01,4.A.3.a.4,Operate transportation equipment or vehicles.,"Operating Vehicles, Mechanized Devices, or Equipment"
4.A.3.a.2.I34.D01,4.A.3.a.2.I34,4.A.3.a.2,Connect components or supply lines to equipment or tools.,Handling and Moving Objects
4.A.4.b.4.I12.D21,4.A.4.b.4.I12,4.A.4.b.4,"Direct organizational operations, activities, or procedures.","Guiding, Directing, and Motivating Subordinates"
4.A.3.a.2.I23.D01,4.A.3.a.2.I23,4.A.3.a.2,Tend watercraft.,Handling and Moving Objects
4.A.3.b.4.I08.D03,4.A.3.b.4.I08,4.A.3.b.4,Maintain vehicles in working condition.,Repairing and Maintaining Mechanical Equipment
